"YEAR","PROJECT_CODE","EVENT_ID","STATION_ID","GEAR_PERFORMANCE_CODE","USED_IN_ESTIMATE","STATION_TYPE_CODE","TOW_LENGTH_DESIGNATED","CATCH_WEIGHT"
"2005","T06","2005T06028","105","01","YES","Standard",1.010000,920.000000
"2005","T06","2005T06029","103","01","YES","Standard",0.990000,498.000000
"2005","T06","2005T06030","102","01","YES","Standard",0.990000,394.000000
"2005","T06","2005T06031","101","01","YES","Standard",1.000000,596.000000
"2005","T06","2005T06032","109","01","YES","Standard",1.000000,228.000000
"2005","T06","2005T06033","24","01","YES","Standard",1.000000,922.000000
"2005","T06","2005T06034","22","01","YES","Standard",0.990000,486.000000
"2005","T06","2005T06035","19","01","YES","Standard",1.000000,420.000000
"2005","T06","2005T06036","12","01","YES","Standard",0.990000,278.000000
"2005","T06","2005T06037","10","01","YES","Standard",0.990000,414.000000
"2005","T06","2005T06038","8","01","YES","Standard",1.010000,466.000000
"2005","T06","2005T06039","7","01","YES","Standard",1.000000,220.000000
"2005","T06","2005T06040","6","01","YES","Standard",1.000000,404.000000
"2005","T06","2005T06041","5","01","YES","Standard",1.000000,444.000000
"2005","T06","2005T06042","9","01","YES","Standard",1.000000,290.000000
"2005","T06","2005T06043","11","01","YES","Standard",0.990000,352.000000
"2005","T06","2005T06044","13","01","YES","Standard",1.000000,372.000000
"2005","T06","2005T06045","14","01","YES","Standard",1.050000,700.000000
"2005","T06","2005T06046","15","01","YES","Standard",1.010000,404.000000
"2005","T06","2005T06047","16","01","YES","Standard",1.000000,332.000000
"2005","T06","2005T06048","18","01","YES","Standard",1.010000,658.000000
"2005","T06","2005T06049","20","01","YES","Standard",1.000000,384.000000
"2005","T06","2005T06050","23","01","YES","Standard",1.000000,714.000000
"2005","T06","2005T06051","21","01","YES","Standard",0.990000,644.000000
"2005","T06","2005T06052","17","01","YES","Standard",0.900000,428.000000
"2005","T06","2005T06053","L17","01","NO","Standard",1.010000,310.000000
"2005","T06","2005T06054","K6","01","NO","Standard",1.010000,90.000000
"2005","T06","2005T06055","L6","01","NO","Standard",1.010000,134.000000
"2005","T06","2005T06056","N8","01","NO","Standard",1.020000,266.000000
"2005","T06","2005T06057","AA12","01","NO","Standard",0.990000,220.000000
"2005","T06","2005T06058","AD13","01","NO","Standard",1.000000,740.000000
"2006","T04","2006T04001","3","01","YES","Standard",1.000000,976.000000
"2006","T04","2006T04002","1","01","YES","Standard",1.000000,1284.000000
"2006","T04","2006T04003","2","01","YES","Standard",1.000000,848.000000
"2006","T04","2006T04004","4","01","YES","Standard",1.000000,884.000000
"2006","T04","2006T04005","8","20","NO","Standard",0.990000,454.000000
"2006","T04","2006T04006","9","01","YES","Standard",0.760000,716.000000
"2006","T04","2006T04007","11","01","YES","Standard",0.850000,588.000000
"2006","T04","2006T04008","15","01","YES","Standard",1.000000,1098.000000
"2006","T04","2006T04009","19","01","NO","Standard",0.990000,960.000000
"2006","T04","2006T04010","5","01","YES","Standard",1.000000,1336.000000
"2006","T04","2006T04011","6","01","YES","Standard",1.000000,1162.000000
"2006","T04","2006T04012","71","01","YES","Standard",0.990000,2976.000000
"2006","T04","2006T04013","12","01","YES","Standard",1.000000,580.000000
"2006","T04","2006T04014","13","01","YES","Standard",1.000000,596.000000
"2006","T04","2006T04015","16","01","NO","Standard",1.000000,1582.000000
"2006","T04","2006T04016","18","01","YES","Standard",1.000000,126.000000
"2006","T04","2006T04017","17","01","NO","Standard",0.930000,1362.000000
"2006","T04","2006T04018","20","01","NO","Standard",1.000000,1108.000000
"2006","T04","2006T04019","18","01","NO","Standard",0.940000,540.000000
"2006","T04","2006T04020","22","01","NO","Standard",1.000000,188.000000
"2006","T04","2006T04021","8","01","YES","Standard",0.650000,658.000000
"2006","T04","2006T04022","10","01","YES","Standard",0.980000,646.000000
"2006","T04","2006T04023","14","01","YES","Standard",0.710000,1432.000000
"2006","T04","2006T04024","7","01","YES","Standard",0.990000,1026.000000
"2006","T05","2006T05001","52","01","YES","Standard",1.020000,1022.000000
"2006","T05","2006T05002","57","01","YES","Standard",1.020000,604.000000
"2006","T05","2006T05003","61","01","YES","Standard",1.010000,338.000000
"2006","T05","2006T05004","67","01","YES","Standard",1.000000,276.000000
"2006","T05","2006T05005","68","01","YES","Standard",1.020000,168.000000
"2006","T05","2006T05006","64","01","YES","Standard",0.990000,290.000000
"2006","T05","2006T05007","60","01","YES","Standard",1.000000,626.000000
"2006","T05","2006T05008","56","01","YES","Standard",1.030000,466.000000
"2006","T05","2006T05009","59","01","YES","Standard",1.010000,380.000000
"2006","T05","2006T05010","58","01","YES","Standard",1.000000,1336.000000
"2006","T05","2006T05011","53","01","YES","Standard",0.810000,358.000000
"2006","T05","2006T05012","54","01","YES","Standard",1.000000,220.000000
"2006","T05","2006T05013","55","01","YES","Standard",1.010000,526.000000
"2006","T05","2006T05014","51","01","YES","Standard",1.010000,812.000000
"2006","T05","2006T05015","32","01","YES","Standard",1.110000,418.000000
"2006","T05","2006T05016","33","01","YES","Standard",1.000000,314.000000
"2006","T05","2006T05017","34","01","YES","Standard",1.010000,35.000000
"2006","T05","2006T05018","34","20","NO","Replicate",0.990000,27.000000
"2006","T05","2006T05019","38","01","YES","Standard",1.000000,100.000000
"2006","T05","2006T05020","45","01","YES","Standard",0.990000,172.000000
"2006","T05","2006T05021","50","01","YES","Standard",1.000000,518.000000
"2006","T05","2006T05022","41","01","YES","Standard",1.000000,346.000000
"2006","T05","2006T05023","471","01","YES","Standard",1.000000,368.000000
"2006","T05","2006T05024","48","01","YES","Standard",0.990000,374.000000
"2006","T05","2006T05025","44","01","YES","Standard",0.960000,468.000000
"2006","T05","2006T05026","37","01","YES","Standard",1.010000,462.000000
"2006","T05","2006T05027","27","01","YES","Standard",0.990000,854.000000
"2006","T05","2006T05028","28","01","YES","Standard",1.100000,790.000000
"2007","T04","2007T04001","12","01","YES","Standard",1.020000,911.500000
"2007","T04","2007T04002","17","01","NO","Standard",1.000000,1401.000000
"2007","T04","2007T04003","20","01","NO","Standard",1.000000,765.000000
"2007","T04","2007T04004","21","01","NO","Standard",1.000000,346.000000
"2007","T04","2007T04005","10","01","YES","Standard",1.000000,491.000000
"2007","T04","2007T04006","16","01","NO","Standard",1.000000,1280.000000
"2007","T04","2007T04007","11","01","YES","Standard",0.990000,581.000000
"2007","T04","2007T04008","8","01","YES","Standard",1.000000,1344.000000
"2007","T04","2007T04009","13","01","YES","Standard",1.000000,654.000000
"2007","T04","2007T04010","9","01","YES","Standard",1.010000,1121.000000
"2007","T04","2007T04011","71","01","YES","Standard",1.000000,914.000000
"2007","T04","2007T04012","6","01","YES","Standard",0.990000,761.000000
"2007","T04","2007T04013","3","01","YES","Standard",1.000000,526.000000
"2007","T04","2007T04014","1","01","YES","Standard",1.010000,422.000000
"2007","T04","2007T04015","2","01","YES","Standard",1.000000,402.000000
"2007","T04","2007T04016","4","01","YES","Standard",1.000000,694.000000
"2007","T04","2007T04017","14","01","YES","Standard",0.990000,1984.000000
"2007","T04","2007T04018","18","01","NO","Standard",1.000000,353.000000
"2007","T04","2007T04019","22","01","NO","Standard",1.000000,200.000000
"2007","T04","2007T04020","19","01","NO","Standard",1.000000,505.000000
"2007","T04","2007T04021","15","01","YES","Standard",0.990000,1217.000000
"2007","T04","2007T04022","5","01","YES","Standard",0.910000,629.000000
"2007","T04","2007T04023","7","01","YES","Standard",1.000000,1073.000000
"2007","T05","2007T05001","57","01","YES","Standard",1.000000,1450.000000
"2007","T05","2007T05002","55","01","YES","Standard",1.000000,666.000000
"2007","T05","2007T05003","58","01","YES","Standard",1.000000,1076.000000
"2007","T05","2007T05004","60","01","YES","Standard",0.660000,484.000000
"2007","T05","2007T05005","64","20","NO","Standard",0.150000,
"2007","T05","2007T05006","64","20","NO","Standard",0.340000,
"2007","T05","2007T05007","65","01","YES","Standard",1.000000,374.000000
"2007","T05","2007T05008","67","01","YES","Standard",0.940000,364.000000
"2007","T05","2007T05009","59","01","YES","Standard",1.000000,294.000000
"2007","T05","2007T05010","54","01","YES","Standard",1.000000,920.000000
"2007","T05","2007T05011","56","01","YES","Standard",1.000000,720.000000
"2007","T05","2007T05012","51","01","YES","Standard",1.020000,658.000000
"2007","T05","2007T05013","46","01","YES","Standard",1.000000,682.000000
"2007","T05","2007T05014","45","01","YES","Standard",1.000000,256.000000
"2007","T05","2007T05015","41","01","YES","Standard",1.000000,336.000000
"2007","T05","2007T05016","471","20","NO","Standard",1.000000,874.000000
"2007","T05","2007T05017","471","01","YES","Standard",0.910000,300.000000
"2007","T05","2007T05018","48","01","YES","Standard",1.000000,510.000000
"2007","T05","2007T05019","49","01","YES","Standard",0.820000,135.000000
"2007","T05","2007T05020","50","01","YES","Standard",1.000000,466.000000
"2007","T05","2007T05021","44","01","YES","Standard",1.000000,322.000000
"2007","T05","2007T05022","37","01","YES","Standard",1.000000,266.000000
"2007","T05","2007T05023","33","01","YES","Standard",1.000000,350.000000
"2007","T05","2007T05024","32","01","YES","Standard",1.000000,258.000000
"2007","T05","2007T05025","27","01","YES","Standard",1.000000,200.000000
"2007","T05","2007T05026","28","01","YES","Standard Non-Selecte",1.030000,282.000000
"2007","T05","2007T05027","29","01","YES","Standard",1.110000,124.000000
"2007","T06","2007T06001","E27","01","YES","Standard",1.000000,108.000000
"2007","T06","2007T06002","E26","01","YES","Standard",1.000000,144.000000
"2007","T06","2007T06003","E25","01","YES","Standard",1.010000,548.000000
"2007","T06","2007T06004","G23","01","YES","Standard",1.000000,354.000000
"2007","T06","2007T06005","G24","01","YES","Standard",1.010000,140.000000
"2007","T06","2007T06006","H23","01","YES","Standard",0.870000,240.000000
"2007","T06","2007T06007","I23","01","YES","Standard",0.980000,450.000000
"2007","T06","2007T06008","29","01","YES","Standard",0.910000,320.000000
"2007","T06","2007T06009","25","01","YES","Standard",1.120000,229.523809
"2007","T06","2007T06010","26","01","YES","Standard",1.010000,103.809523
"2007","T06","2007T06011","27","01","YES","Standard",1.010000,341.904761
"2007","T06","2007T06012","28","01","YES","Standard",1.000000,622.857142
"2007","T06","2007T06013","11","01","YES","Standard",1.000000,351.428571
"2007","T06","2007T06014","13","01","YES","Standard",1.000000,451.428571
"2007","T06","2007T06015","14","20","NO","Standard",0.250000,31.428571
"2007","T06","2007T06016","14","01","YES","Standard",1.000000,569.523809
"2007","T06","2007T06017","15","01","YES","Standard",1.000000,471.428571
"2007","T06","2007T06018","5","01","YES","Standard",0.720000,349.523809
"2007","T06","2007T06019","5","01","NO","Standard",0.800000,217.142857
"2007","T06","2007T06020","16","01","YES","Standard",1.000000,256.190476
"2007","T06","2007T06021","9","01","YES","Standard",0.960000,395.238095
"2007","T06","2007T06022","6","01","YES","Standard",1.000000,351.428571
"2007","T06","2007T06023","2","01","YES","Standard",0.980000,354.285714
"2007","T06","2007T06024","3","01","YES","Standard",1.000000,451.428571
"2007","T06","2007T06025","4","01","YES","Standard",1.000000,571.428571
"2007","T06","2007T06026","AB20","01","NO","Ancillary",1.000000,521.904761
"2007","T06","2007T06027","AB19","01","NO","Ancillary",1.000000,360.952380
"2007","T06","2007T06028","AD19","01","NO","Ancillary",0.800000,249.523809
"2007","T06","2007T06029","AF19","01","NO","Ancillary",0.720000,71.428571
"2007","T06","2007T06030","AJ18","01","NO","Ancillary",0.710000,1245.714285
"2007","T06","2007T06031","AI19 ","01","NO","Ancillary",1.000000,90.476190
"2007","T06","2007T06032","AH20","01","NO","Ancillary",1.000000,151.428571
"2007","T06","2007T06033","10","01","YES","Standard",1.000000,220.000000
"2007","T06","2007T06034","12","01","YES","Standard",1.000000,313.333333
"2007","T06","2007T06035","19","01","YES","Standard",0.990000,493.333333
"2007","T06","2007T06036","18","01","NO","Standard",1.000000,401.904761
"2007","T06","2007T06037","22","01","YES","Standard",1.010000,665.714285
"2007","T06","2007T06038","20","01","YES","Standard",1.000000,344.761904
"2007","T06","2007T06039","18","01","YES","Standard",1.000000,584.761904
"2007","T06","2007T06040","23","01","YES","Standard",1.000000,601.904761
"2007","T06","2007T06041","9","01","NO","Standard",0.980000,274.285714
"2007","T06","2007T06042","114","01","YES","Standard",1.000000,112.380952
"2007","T06","2007T06043","110","01","YES","Standard",1.000000,193.333333
"2007","T06","2007T06044","112","01","YES","Standard",1.000000,195.238095
"2007","T06","2007T06045","106","01","YES","Standard",1.000000,294.285714
"2007","T06","2007T06046","102","01","YES","Standard",1.000000,294.285714
"2007","T06","2007T06047","103","01","YES","Standard",0.990000,224.761904
"2007","T06","2007T06048","104","01","YES","Standard",1.000000,546.666666
"2007","T06","2007T06049","105","01","YES","Standard",1.000000,692.380952
"2007","T06","2007T06050","108","01","YES","Standard",1.000000,103.809523
"2007","T06","2007T06051","108","01","NO","Standard",1.000000,183.809523
"2008","T04","2008T04001","4","01","YES","Standard",1.000000,608.000000
"2008","T04","2008T04002","2","01","YES","Standard",1.000000,972.000000
"2008","T04","2008T04003","1","01","YES","Standard",1.030000,834.000000
"2008","T04","2008T04004","8","20","NO","Standard",0.980000,
"2008","T04","2008T04005","13","01","YES","Standard",1.000000,867.000000
"2008","T04","2008T04006","11","01","YES","Standard",1.020000,859.000000
"2008","T04","2008T04007","9","01","YES","Standard",1.000000,867.000000
"2008","T04","2008T04008","12","01","YES","Standard",1.000000,1392.000000
"2008","T04","2008T04009","14","01","YES","Standard",1.000000,5000.000000
"2008","T04","2008T04010","15","01","YES","Standard",0.740000,724.000000
"2008","T04","2008T04011","10","20","NO","Standard",1.000000,
"2008","T04","2008T04012","10","01","YES","Standard",1.000000,574.000000
"2008","T04","2008T04013","8","01","YES","Standard",1.000000,831.000000
"2008","T04","2008T04014","71","01","YES","Standard",0.850000,1853.000000
"2008","T04","2008T04015","7","01","YES","Standard",1.020000,648.000000
"2008","T04","2008T04016","5","01","YES","Standard",1.000000,1442.000000
"2008","T04","2008T04017","3","01","YES","Standard",1.000000,634.000000
"2008","T04","2008T04018","6","01","YES","Standard",1.000000,899.000000
"2009","T04","2009T04001","10","20","NO","Standard",0.690000,79.000000
"2009","T04","2009T04002","10","01","YES","Standard",0.990000,196.000000
"2009","T04","2009T04003","6","01","YES","Standard",1.000000,682.500000
"2009","T04","2009T04004","3","01","YES","Standard",1.000000,700.000000
"2009","T04","2009T04005","2","01","YES","Standard",1.000000,864.500000
"2009","T04","2009T04006","1","01","YES","Standard",0.990000,885.500000
"2009","T04","2009T04007","11","20","NO","Standard",1.000000,485.000000
"2009","T04","2009T04008","15","01","YES","Standard",1.000000,2028.000000
"2009","T04","2009T04009","12","01","YES","Standard",1.000000,980.500000
"2009","T04","2009T04010","9","20","NO","Standard",0.990000,1066.500000
"2009","T04","2009T04011","9","01","YES","Standard",1.010000,521.500000
"2009","T04","2009T04012","11","01","YES","Standard",1.000000,441.500000
"2009","T04","2009T04013","16","01","NO","Standard",1.000000,677.500000
"2009","T04","2009T04014","14","01","YES","Standard",1.000000,1686.000000
"2009","T04","2009T04015","13","01","YES","Standard",0.990000,707.500000
"2009","T04","2009T04016","7","01","YES","Standard",1.000000,936.000000
"2009","T04","2009T04017","8","01","YES","Standard",1.000000,736.500000
"2009","T04","2009T04018","71","01","YES","Standard",1.000000,2251.000000
"2009","T04","2009T04019","4","01","YES","Standard",1.000000,359.000000
"2009","T06","2009T06001","103","01","YES","Standard",1.000000,262.000000
"2009","T06","2009T06002","108","01","YES","Standard",1.000000,216.000000
"2009","T06","2009T06003","105","01","YES","Standard",1.000000,203.000000
"2009","T06","2009T06004","104","01","YES","Standard",1.100000,532.000000
"2009","T06","2009T06005","102","01","YES","Standard",0.990000,544.000000
"2009","T06","2009T06006","101","01","YES","Standard",1.000000,344.000000
"2009","T06","2009T06007","106","01","YES","Standard",0.980000,88.000000
"2009","T06","2009T06008","107","01","YES","Standard",0.980000,44.000000
"2009","T06","2009T06009","111","01","YES","Standard",1.000000,348.000000
"2009","T06","2009T06010","112","01","YES","Standard",1.000000,460.000000
"2009","T06","2009T06011","110","01","YES","Standard",1.000000,286.000000
"2009","T06","2009T06012","109","20","NO","Standard",1.000000,68.000000
"2009","T06","2009T06013","109","01","YES","Standard",1.000000,130.000000
"2009","T06","2009T06014","113","01","YES","Standard",1.000000,264.000000
"2009","T06","2009T06015","114","01","YES","Standard",0.860000,330.000000
"2009","T06","2009T06016","25","01","YES","Standard",1.000000,388.000000
"2009","T06","2009T06017","26","01","YES","Standard",1.000000,486.000000
"2009","T06","2009T06018","27","01","YES","Standard",1.000000,642.000000
"2009","T06","2009T06019","28","01","YES","Standard",1.000000,670.000000
"2009","T06","2009T06020","29","01","YES","Standard",1.000000,366.000000
"2009","T06","2009T06021","G24","01","YES","Standard",1.000000,98.000000
"2009","T06","2009T06022","E27","01","YES","Standard",1.000000,92.000000
"2009","T06","2009T06023","E26","01","YES","Standard",1.000000,54.000000
"2009","T06","2009T06024","E25","01","YES","Standard",1.000000,332.000000
"2009","T06","2009T06025","G23","01","YES","Standard",0.810000,178.000000
"2009","T06","2009T06026","H23","01","YES","Standard",1.000000,220.000000
"2009","T06","2009T06027","I23","01","YES","Standard",1.000000,263.000000
"2009","T06","2009T06028","1","01","YES","Standard",1.000000,1020.000000
"2009","T06","2009T06029","2","01","YES","Standard",1.010000,786.000000
"2009","T06","2009T06030","3","01","YES","Standard",1.000000,772.000000
"2009","T06","2009T06031","4","01","YES","Standard",1.000000,282.000000
"2009","T06","2009T06032","8","01","YES","Standard",1.000000,880.000000
"2009","T06","2009T06033","17","01","YES","Standard",1.000000,878.000000
"2009","T06","2009T06034","19","01","YES","Standard",1.000000,494.000000
"2009","T06","2009T06035","24","01","YES","Standard",1.000000,3040.000000
"2009","T06","2009T06036","21","01","YES","Standard",0.550000,354.000000
"2009","T06","2009T06037","18","01","YES","Standard",1.000000,696.000000
"2009","T06","2009T06038","22","01","YES","Standard",1.000000,541.000000
"2009","T06","2009T06039","23","01","YES","Standard",1.000000,964.000000
"2009","T06","2009T06040","20","01","YES","Standard",1.000000,956.000000
"2009","T06","2009T06041","16","01","YES","Standard",1.000000,310.000000
"2009","T06","2009T06042","11","01","YES","Standard",1.000000,292.000000
"2009","T06","2009T06043","12","01","YES","Standard",1.000000,218.000000
"2009","T06","2009T06044","S27","01","NO","Ancillary",1.000000,612.000000
"2009","T06","2009T06045","10","01","YES","Standard",1.000000,294.000000
"2009","T06","2009T06046","7","01","YES","Standard",1.000000,176.000000
"2009","T06","2009T06047","9","01","YES","Standard",1.000000,270.000000
"2009","T06","2009T06048","6","01","YES","Standard",1.000000,228.000000
"2009","T06","2009T06049","5","01","YES","Standard",1.000000,270.000000
"2009","T06","2009T06050","Q25","01","NO","Ancillary",1.000000,256.000000
"2009","T06","2009T06051","Q26","01","NO","Ancillary",1.000000,226.000000
"2009","T06","2009T06052","P26","01","NO","Ancillary",1.000000,234.000000
"2009","T06","2009T06053","13","01","YES","Standard",1.000000,678.000000
"2009","T06","2009T06054","14","01","YES","Standard",1.000000,856.000000
"2009","T06","2009T06055","15","01","YES","Standard",1.000000,846.000000
"2010","T05","2010T05001","57","01","YES","Standard",1.000000,1194.000000
"2010","T05","2010T05002","61","01","YES","Standard",1.000000,1430.000000
"2010","T05","2010T05003","65","01","YES","Standard",1.000000,1104.000000
"2010","T05","2010T05004","68","01","YES","Standard",1.000000,604.000000
"2010","T05","2010T05005","67","01","YES","Standard",0.990000,512.000000
"2010","T05","2010T05006","64","01","YES","Standard",1.000000,500.000000
"2010","T05","2010T05007","53","01","YES","Standard",1.000000,392.000000
"2010","T05","2010T05008","59","01","YES","Standard",1.000000,588.000000
"2010","T05","2010T05009","54","01","YES","Standard",1.000000,488.000000
"2010","T05","2010T05010","55","01","YES","Standard",1.000000,282.000000
"2010","T05","2010T05011","56","01","YES","Standard",1.000000,478.000000
"2010","T05","2010T05012","52","01","YES","Standard",1.010000,252.000000
"2010","T05","2010T05013","51","01","YES","Standard",1.000000,316.000000
"2010","T05","2010T05014","41","01","YES","Standard",1.000000,366.000000
"2010","T05","2010T05015","32","01","NO","Standard",0.990000,270.000000
"2010","T05","2010T05016","28","01","YES","Standard",1.000000,144.000000
"2010","T05","2010T05017","32","01","YES","Standard",1.000000,96.000000
"2010","T05","2010T05018","34","01","YES","Standard",1.000000,150.000000
"2010","T05","2010T05019","37","01","YES","Standard",1.000000,228.000000
"2010","T05","2010T05020","45","01","YES","Standard",1.000000,372.000000
"2010","T05","2010T05021","46","01","YES","Standard",1.000000,182.000000
"2010","T05","2010T05022","50","01","YES","Standard",0.990000,382.000000
"2010","T05","2010T05023","58","01","YES","Standard",1.000000,688.000000
"2010","T05","2010T05024","49","20","NO","Standard",0.220000,
"2010","T05","2010T05025","38","01","YES","Standard",1.000000,98.000000
"2011","T04","2011T04001","139","01","NO","Ancillary",0.470000,
"2011","T04","2011T04002","139","01","NO","Ancillary",0.470000,336.000000
"2011","T04","2011T04003","138","01","YES","Standard",0.590000,215.500000
"2011","T04","2011T04004","137","01","YES","Standard",0.570000,399.000000
"2011","T04","2011T04005","123","01","YES","Standard",0.610000,600.000000
"2011","T04","2011T04006","122","01","YES","Standard",0.510000,381.000000
"2011","T04","2011T04007","119","01","YES","Standard",0.530000,312.000000
"2011","T04","2011T04008","120","01","YES","Standard",0.520000,117.000000
"2011","T04","2011T04009","124","01","YES","Standard",0.550000,417.000000
"2011","T04","2011T04010","136","01","YES","Standard",0.530000,171.000000
"2011","T04","2011T04011","134","01","YES","Standard",0.530000,193.000000
"2011","T04","2011T04012","135","01","YES","Standard",0.520000,144.000000
"2011","T04","2011T04013","121","01","YES","Standard",0.500000,119.000000
"2011","T04","2011T04014","132","01","YES","Standard",0.540000,226.000000
"2011","T04","2011T04015","117","01","YES","Standard",0.510000,154.252000
"2011","T04","2011T04016","133","01","YES","Standard",0.520000,187.000000
"2011","T04","2011T04017","131","01","YES","Standard",0.520000,209.000000
"2011","T04","2011T04018","118","01","YES","Standard",0.500000,220.000000
"2011","T04","2011T04019","130","01","YES","Standard",0.520000,225.000000
"2011","T04","2011T04020","129","01","YES","Standard",0.550000,257.000000
"2011","T04","2011T04021","126","01","YES","Standard",0.530000,237.000000
"2011","T04","2011T04022","128","20","NO","Standard",0.480000,
"2011","T04","2011T04023","128","01","YES","Standard",0.550000,373.000000
"2011","T04","2011T04024","116","20","NO","Standard",0.250000,
"2011","T04","2011T04025","116","01","YES","Standard",0.530000,310.000000
"2011","T04","2011T04026","127","01","YES","Standard",0.520000,316.000000
"2011","T04","2011T04027","125","01","YES","Standard",0.500000,1129.000000
"2011","T04","2011T04028","112","01","YES","Standard",0.510000,193.000000
"2011","T04","2011T04029","110","01","YES","Standard",0.520000,226.000000
"2011","T04","2011T04030","111","01","YES","Standard",0.510000,142.000000
"2011","T04","2011T04031","109","01","YES","Standard",0.520000,298.000000
"2011","T04","2011T04032","107","01","YES","Standard",0.530000,204.000000
"2011","T04","2011T04033","106","01","YES","Standard",0.500000,96.543000
"2011","T04","2011T04034","105","01","YES","Standard",0.530000,231.000000
"2011","T04","2011T04035","104","01","YES","Standard",0.530000,249.000000
"2011","T04","2011T04036","101","01","YES","Standard",0.500000,184.000000
"2011","T04","2011T04037","102","01","YES","Standard",0.520000,435.000000
"2011","T04","2011T04038","103","01","YES","Standard",0.530000,339.000000
"2012","T04","2012T04039","116","01","YES","Standard",0.472000,865.000000
"2012","T05","2012T05001","34","01","YES","Standard",1.020000,127.000000
"2012","T05","2012T05002","29","01","YES","Standard",0.490000,69.000000
"2012","T05","2012T05003","28","01","YES","Standard",1.000000,365.000000
"2012","T05","2012T05004","27","01","YES","Standard",1.010000,474.000000
"2012","T05","2012T05005","32","01","YES","Standard",1.000000,357.000000
"2012","T05","2012T05006","37","01","YES","Standard",1.000000,427.000000
"2012","T05","2012T05007","38","01","YES","Standard",1.010000,813.000000
"2012","T05","2012T05008","45","01","YES","Standard",1.010000,169.000000
"2012","T05","2012T05009","50","01","YES","Standard",1.030000,375.000000
"2012","T05","2012T05010","41","01","YES","Standard",1.030000,392.000000
"2012","T05","2012T05011","48","01","YES","Standard",1.010000,563.000000
"2012","T05","2012T05012","53","01","YES","Standard",1.020000,265.000000
"2012","T05","2012T05013","54","01","YES","Standard",0.690000,579.000000
"2012","T05","2012T05014","58","01","YES","Standard",1.000000,195.000000
"2012","T05","2012T05015","64","01","YES","Standard",1.000000,695.000000
"2012","T05","2012T05016","67","01","YES","Standard",1.000000,440.000000
"2011","T04","2011T04039","108","20","NO","Standard",0.080000,
"2011","T04","2011T04040","108","01","YES","Standard",0.510000,118.000000
"2011","T04","2011T04041","113","01","YES","Standard",0.500000,646.000000
"2011","T04","2011T04042","114","01","YES","Standard",0.530000,250.000000
"2011","T04","2011T04043","115","20","NO","Standard",0.230000,145.000000
"2011","T06","2011T06001","13","01","YES","Standard",0.990000,952.000000
"2011","T06","2011T06002","14","01","YES","Standard",1.020000,552.000000
"2011","T06","2011T06003","2","01","YES","Standard",0.900000,311.000000
"2011","T06","2011T06004","3","01","YES","Standard",0.980000,597.000000
"2011","T06","2011T06005","4","20","NO","Standard",0.030000,
"2011","T06","2011T06006","4","01","YES","Standard",0.980000,316.000000
"2011","T06","2011T06007","111","01","YES","Standard",0.930000,143.049000
"2011","T06","2011T06008","112","01","YES","Standard",1.010000,292.429000
"2011","T06","2011T06009","110","01","YES","Standard",0.830000,177.000000
"2011","T06","2011T06010","109","01","YES","Standard",1.010000,132.500000
"2011","T06","2011T06011","107","01","YES","Standard",0.930000,194.120000
"2011","T06","2011T06012","108","01","YES","Standard",1.020000,128.038000
"2011","T06","2011T06013","104","01","YES","Standard",0.930000,264.500000
"2011","T06","2011T06014","105","01","YES","Standard",0.980000,911.000000
"2011","T06","2011T06015","103","20","NO","Standard",1.330000,
"2011","T06","2011T06016","103","01","YES","Standard",0.990000,407.000000
"2011","T06","2011T06017","101","01","YES","Standard",0.880000,578.000000
"2011","T06","2011T06018","113","01","YES","Standard",0.650000,145.086000
"2011","T06","2011T06019","114","01","YES","Standard",0.960000,245.000000
"2011","T06","2011T06020","106","01","YES","Standard",0.950000,221.000000
"2011","T06","2011T06021","102","01","YES","Standard",0.970000,306.500000
"2011","T06","2011T06022","8","01","YES","Standard",0.960000,408.000000
"2011","T06","2011T06023","7","01","YES","Standard",0.950000,206.500000
"2011","T06","2011T06024","6","01","YES","Standard",0.920000,126.000000
"2011","T06","2011T06025","9","01","YES","Standard",0.980000,441.500000
"2011","T06","2011T06026","10","01","YES","Standard",1.000000,295.000000
"2011","T06","2011T06027","12","01","YES","Standard",0.980000,206.000000
"2011","T06","2011T06028","17","01","YES","Standard",0.710000,461.000000
"2011","T06","2011T06029","19","01","YES","Standard",0.990000,440.500000
"2011","T06","2011T06030","24","01","YES","Standard",0.890000,3085.000000
"2011","T06","2011T06031","23","01","YES","Standard",0.560000,454.000000
"2011","T06","2011T06032","22","01","YES","Standard",0.780000,490.000000
"2011","T06","2011T06033","21","01","YES","Standard",0.920000,140.886000
"2011","T06","2011T06034","20","01","YES","Standard",0.920000,301.500000
"2011","T06","2011T06035","18","01","YES","Standard",0.990000,334.000000
"2011","T06","2011T06036","16","01","YES","Standard",0.970000,321.000000
"2011","T06","2011T06037","15","01","YES","Standard",1.050000,480.000000
"2011","T06","2011T06038","11","01","YES","Standard",0.670000,189.000000
"2011","T06","2011T06039","5","01","YES","Standard",0.980000,278.000000
"2011","T06","2011T06040","1","01","YES","Standard",1.020000,491.000000
"2011","T06","2011T06041","25","01","YES","Standard",0.980000,526.500000
"2011","T06","2011T06042","26","01","YES","Standard",1.070000,555.000000
"2011","T06","2011T06043","27","20","NO","Standard",0.320000,
"2011","T06","2011T06044","27","01","YES","Standard",0.950000,304.000000
"2011","T06","2011T06045","28","01","YES","Standard",1.010000,477.000000
